Date,Time,ID,Home,Away,Category,Division,Venue,Ref1, Ref2
2024-09-29,10:30,W3SW 12a,Bedminster 2,City of Bristol,Division 3 South West Women,Oasis Academy Brislington,,
2024-10-06,11:30,W3SW 3a,Southampton 2,Reading Aces,Division 3 South West Women,Woodlands Community School,Ian Cheesbrough,Sam Yip
2024-10-06,13:00,W3SW 3b,Reading Aces,City of Bristol,Division 3 South West Women,Woodlands Community School,Sam Yip,Ian Cheesbrough
2024-10-06,14:30,W3SW 3c,Southampton 2,City of Bristol,Division 3 South West Women,Woodlands Community School,Sam Yip,Ian Cheesbrough
2024-10-13,11:30,W3SW 6a,Bristol 2,City of Bristol,Division 3 South West Women,Avanti Gardens School,Peter Parsons,Timothy Hebborn
2024-10-13,13:00,W3SW 6b,City of Bristol,Weymouth,Division 3 South West Women,Avanti Gardens School,Timothy Hebborn,Peter Parsons
2024-10-13,14:00,W3SW 6c,Bristol 2,Weymouth,Division 3 South West Women,Avanti Gardens School,Peter Parsons,Timothy Hebborn
2024-10-20,11:00,W3SW 1a,Plymouth UTV (Unity Through Volleyball),Bedminster 2,Division 3 South West Women,Coombe Dean School,Christopher Semmens,Daniel Sarnik
2024-10-20,12:30,W3SW 1b,Bedminster 2,Weymouth,Division 3 South West Women,Coombe Dean School,Daniel Sarnik,Christopher Semmens
2024-10-20,13:30,W3SW 1c,Plymouth UTV (Unity Through Volleyball),Weymouth,Division 3 South West Women,Coombe Dean School,Christopher Semmens,Daniel Sarnik
2024-10-27,12:00,W3SW 4a,Reading Aces,Bedminster 2,Division 3 South West Women,Kendrick School,Martin Shakespeare,Sam Yip
2024-10-27,13:30,W3SW 4b,Bedminster 2,Portsmouth,Division 3 South West Women,Kendrick School,Sam Yip,Martin Shakespeare
2024-10-27,14:30,W3SW 4c,Reading Aces,Portsmouth,Division 3 South West Women,Kendrick School,Martin Shakespeare,Sam Yip
2024-11-03,11:00,W3SW 5a,Plymouth UTV (Unity Through Volleyball),Plymouth,Division 3 South West Women,Coombe Dean School,Daniel Sarnik,Christopher Semmens
2024-11-03,12:30,W3SW 5b,Plymouth,Southampton 2,Division 3 South West Women,Coombe Dean School,Christopher Semmens,Daniel Sarnik
2024-11-03,13:30,W3SW 5c,Plymouth UTV (Unity Through Volleyball),Southampton 2,Division 3 South West Women,Coombe Dean School,Daniel Sarnik,Christopher Semmens
2024-11-16,11:30,W3SW 7a,Bristol 2,Bedminster 2,Division 3 South West Women,Avanti Gardens School,,
2024-11-16,13:00,W3SW 7b,Bedminster 2,Southampton 2,Division 3 South West Women,Avanti Gardens School,,
2024-11-16,14:00,W3SW 7c,Bristol 2,Southampton 2,Division 3 South West Women,Avanti Gardens School,,
2024-11-17,11:00,W3SW 8a,City of Bristol,Portsmouth,Division 3 South West Women,Oasis Academy Brislington,,
2024-11-17,11:30,W3SW 9a,Plymouth,Weymouth,Division 3 South West Women,Coombe Dean School,,
2024-11-17,12:30,W3SW 8b,Portsmouth,Plymouth UTV (Unity Through Volleyball),Division 3 South West Women,Oasis Academy Brislington,,
2024-11-17,12:30,W3SW 9b,Weymouth,Reading Aces,Division 3 South West Women,Coombe Dean School,,
2024-11-17,13:00,W3SW 8c,City of Bristol,Plymouth UTV (Unity Through Volleyball),Division 3 South West Women,Oasis Academy Brislington,,
2024-11-17,14:00,W3SW 9c,Plymouth,Reading Aces,Division 3 South West Women,Coombe Dean School,,
2024-12-08,10:30,W3SW 11a,Weymouth,Southampton 2,Division 3 South West Women,Redlands Community Sports Hub,,
2024-12-08,11:30,W3SW 10a,Bristol 2,Reading Aces,Division 3 South West Women,Avanti Gardens School,,
2024-12-08,12:00,W3SW 12c,Bedminster 2,Plymouth,Division 3 South West Women,Bristol Brunel Academy,,
2024-12-08,12:00,W3SW 12b,City of Bristol,Plymouth,Division 3 South West Women,Bristol Brunel Academy,,
2024-12-08,12:00,W3SW 11b,Southampton 2,Portsmouth,Division 3 South West Women,Redlands Community Sports Hub,,
2024-12-08,13:00,W3SW 10b,Reading Aces,Plymouth UTV (Unity Through Volleyball),Division 3 South West Women,Avanti Gardens School,,
2024-12-08,14:00,W3SW 10c,Bristol 2,Plymouth UTV (Unity Through Volleyball),Division 3 South West Women,Avanti Gardens School,,
2024-12-08,14:30,W3SW 11c,Weymouth,Portsmouth,Division 3 South West Women,Redlands Community Sports Hub,,
2025-01-05,11:30,W3SW 14a,Southampton 2,Bristol 2,Division 3 South West Women,Woodlands Community School,,
2025-01-05,13:00,W3SW 14b,Bristol 2,City of Bristol,Division 3 South West Women,Woodlands Community School,,
2025-01-05,14:01,W3SW 14c,Southampton 2,City of Bristol,Division 3 South West Women,Woodlands Community School,,
2025-01-19,10:30,W3SW 15a,Weymouth,Plymouth UTV (Unity Through Volleyball),Division 3 South West Women,Redlands Community Sports Hub,,
2025-01-19,12:00,W3SW 15b,Plymouth UTV (Unity Through Volleyball),Bedminster 2,Division 3 South West Women,Redlands Community Sports Hub,,
2025-01-19,14:30,W3SW 15c,Weymouth,Bedminster 2,Division 3 South West Women,Redlands Community Sports Hub,,
2025-01-26,10:00,W3SW 18a,Bedminster 2,Bristol 2,Division 3 South West Women,Oasis Academy Brislington,,
2025-01-26,11:00,W3SW 17a,City of Bristol,Weymouth,Division 3 South West Women,Oasis Academy Brislington,,
2025-01-26,11:00,W3SW 16c,Plymouth UTV (Unity Through Volleyball),Portsmouth,Division 3 South West Women,Coombe Dean School,,
2025-01-26,11:30,W3SW 18b,Bristol 2,Reading Aces,Division 3 South West Women,Oasis Academy Brislington,,
2025-01-26,12:00,W3SW 18c,Bedminster 2,Reading Aces,Division 3 South West Women,Oasis Academy Brislington,,
2025-01-26,12:00,W3SW 17b,Weymouth,Plymouth,Division 3 South West Women,Oasis Academy Brislington,,
2025-01-26,12:30,W3SW 16b,Southampton 2,Portsmouth,Division 3 South West Women,Coombe Dean School,,
2025-01-26,13:00,W3SW 17c,City of Bristol,Plymouth,Division 3 South West Women,Oasis Academy Brislington,,
2025-01-26,13:30,W3SW 16a,Plymouth UTV (Unity Through Volleyball),Southampton 2,Division 3 South West Women,Coombe Dean School,,
2025-02-02,12:00,W3SW 2b,Bristol 2,Plymouth,Division 3 South West Women,Portsmouth VC,,
2025-02-02,12:00,W3SW 2a,Portsmouth,Bristol 2,Division 3 South West Women,Portsmouth VC,,
2025-02-02,14:30,W3SW 2c,Portsmouth,Plymouth,Division 3 South West Women,Portsmouth VC,,
2025-02-23,11:00,W3SW 19a,City of Bristol,Bedminster 2,Division 3 South West Women,Oasis Academy Brislington,,
2025-02-23,11:30,W3SW 20a,Plymouth,Plymouth UTV (Unity Through Volleyball),Division 3 South West Women,Coombe Dean School,,
2025-02-23,12:01,W3SW 21a,Reading Aces,Weymouth,Division 3 South West Women,Kendrick School,,
2025-02-23,13:00,W3SW 19b,Bedminster 2,Portsmouth,Division 3 South West Women,Oasis Academy Brislington,,
2025-02-23,13:00,W3SW 19c,City of Bristol,Portsmouth,Division 3 South West Women,Oasis Academy Brislington,,
2025-02-23,13:00,W3SW 20b,Plymouth UTV (Unity Through Volleyball),Bristol 2,Division 3 South West Women,Coombe Dean School,,
2025-02-23,13:30,W3SW 21b,Southampton 2,Weymouth,Division 3 South West Women,Kendrick School,,
2025-02-23,14:00,W3SW 20c,Plymouth,Bristol 2,Division 3 South West Women,Coombe Dean School,,
2025-02-23,14:31,W3SW 21c,Reading Aces,Southampton 2,Division 3 South West Women,Kendrick School,,
2025-03-02,12:00,W3SW 23a,Portsmouth,Weymouth,Division 3 South West Women,Portsmouth VC,,
2025-03-02,14:00,W3SW 23b,Weymouth,Bristol 2,Division 3 South West Women,Portsmouth VC,,
2025-03-02,15:00,W3SW 23c,Portsmouth,Bristol 2,Division 3 South West Women,Portsmouth VC,,
2025-03-09,12:00,W3SW 13a,Portsmouth,Reading Aces,Division 3 South West Women,Portsmouth VC,,
2025-03-09,13:30,W3SW 13b,Reading Aces,Plymouth,Division 3 South West Women,Portsmouth VC,,
2025-03-09,14:30,W3SW 13c,Portsmouth,Plymouth,Division 3 South West Women,Portsmouth VC,,
2025-03-30,11:30,W3SW 24a,Plymouth,Bedminster 2,Division 3 South West Women,Coombe Dean School,,
2025-03-30,12:00,W3SW 24b,Bedminster 2,Southampton 2,Division 3 South West Women,Coombe Dean School,,
2025-03-30,12:00,W3SW 22b,City of Bristol,Plymouth UTV (Unity Through Volleyball),Division 3 South West Women,Kendrick School,,
2025-03-30,12:00,W3SW 22a,Reading Aces,City of Bristol,Division 3 South West Women,Kendrick School,,
2025-03-30,14:00,W3SW 24c,Plymouth,Southampton 2,Division 3 South West Women,Coombe Dean School,,
2025-03-30,14:30,W3SW 22c,Reading Aces,Plymouth UTV (Unity Through Volleyball),Division 3 South West Women,Kendrick School,,
