season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2023-2024,2023-11-18,00:00,,Liverpool,1,16 25 21 22 -,Manchester Moss Side Jaguars,3,25 16 25 25 -,division_3,women,Holly Lodge Girl's College,unknown,Rhys Kai Sweeney
2023-2024,2023-11-18,00:00,,London Baks,3,25 27 25 - -,Norwich Spikers,0,19 25 23 - -,division_2,men,Castle Green Sport Centre,Carl Padayachee,Herman Prada
2023-2024,2023-11-18,00:00,,London Wildcats,0,17 19 24 - -,Tendring 1,3,25 25 26 - -,division_3,men,Leigh Academy Blackheath,unknown,Francesca Hossain
2023-2024,2023-11-18,00:00,,London Wildcats,1,22 22 25 15 -,Onyx London,3,25 25 17 25 -,division_3,men,Leigh Academy Blackheath,Krzysztof Ozarski,unknown
2023-2024,2023-11-18,00:00,,Loughborough Students,0,0 0 0 - -,Oxford Eagles,3,25 25 25 - -,division_2,women,Loughborough College,Sebastian Struski,Chris Tsui
2023-2024,2023-11-18,00:00,,MK City,1,11 21 25 16 -,Stockport,3,25 25 19 25 -,division_1,women,Glebe Farm School,Patrick Koroma,Ruaridh Kerr
2023-2024,2023-11-18,00:00,,MK City,1,25 24 23 8 -,Wombourne,3,18 26 25 25 -,division_2,men,Glebe Farm School,Patrick Koroma,Maddie Vararu
2023-2024,2023-11-18,00:00,,Newcastle Staffs,3,26 21 25 21 17,Team Sunderland,2,24 25 23 25 15,superleague,men,Sir Stanley Matthews Sports Centre,Rita Grimes,Florence Owen
2023-2024,2023-11-18,00:00,,Richmond Bucks,3,25 25 25 - -,Wessex,0,13 7 23 - -,division_2,men,Kingston College Arena,Brendan Fogarty,Gianni Sutton
2023-2024,2023-11-18,00:00,,Richmond Docklands,2,25 25 16 23 8,IBB Polonia London,3,20 21 25 25 15,superleague,men,Kingston College Arena,Nick Heckford,Brendan Fogarty
2023-2024,2023-11-18,00:00,,Spelthorne Lions 1,3,25 25 25 - -,Guildford International,0,18 16 18 - -,division_2,men,St. James School,Natalya Williams,unknown
2023-2024,2023-11-18,00:00,,Stockport,3,24 25 25 25 -,Leeds Gorse,1,26 18 14 21 -,superleague,men,Life Leisure Brinnington Park,Paul Fagan,Ruth Bridge
2023-2024,2023-11-18,00:00,,Team Sunderland,3,25 25 25 - -,Manchester Marvels Mystics,0,9 14 13 - -,division_2,women,Sunderland University (Cityspace),unknown,unknown
2023-2024,2023-11-18,00:00,,Tendring 1,0,23 24 20 - -,Onyx London,3,25 26 25 - -,division_3,men,Leigh Academy Blackheath,unknown,Elsa Meserlian
2023-2024,2023-11-18,00:00,,University of Nottingham Volleyball,0,19 22 22 - -,Malory Eagles UEL,3,25 25 25 - -,superleague,women,Jubilee Campus Sports Centre,Pete Whyard,Phil Cobb
2023-2024,2023-11-18,00:00,,University of Nottingham,2,16 25 21 25 9,Malory Eagles UEL,3,25 14 25 21 15,superleague,men,Jubilee Campus Sports Centre,Phil Cobb,Pete Whyard
2023-2024,2023-11-18,00:00,,Urbond VC Portsmouth,0,23 19 22 - -,Worthing,3,25 25 25 - -,division_3,men,Mountbatten Leisure Centre,Sam Yip,Eleni Blana
2023-2024,2023-11-18,00:00,,Urbond VC Portsmouth,3,23 25 25 25 -,Bedminster,1,25 14 21 9 -,division_3,men,Mountbatten Leisure Centre,Sam Yip,Eleni Blana
2023-2024,2023-11-18,00:00,,Weymouth Beach,3,29 25 26 22 15,London Giants,2,31 17 24 25 9,division_1,men,Redlands Community Sports Hub,Jacky Pang,Jeff Brehaut
2023-2024,2023-11-18,00:00,,York Falcons,3,25 12 25 25 -,Manchester Moss Side Jaguars,1,22 25 19 21 -,division_3,women,Holly Lodge Girl's College,Rhys Kai Sweeney,Boriss Bovkuns
2023-2024,2023-11-18,00:00,,York Vikings,1,22 25 14 24 -,Leeds Gorse 2,3,25 23 25 26 -,division_3,men,Joseph Rowntree School,Stivan Kolev,unknown
2023-2024,2023-11-18,00:00,,York Vikings,3,25 25 25 - -,DARKSTAR Derbyshire 2,0,12 15 20 - -,division_3,men,Joseph Rowntree School,Stivan Kolev,unknown
2023-2024,2023-11-19,00:00,,Bradford Eagles Men,1,26 25 19 13 -,Sheffield 2,3,28 17 25 25 -,division_3,men,Hanson Academy,Hamza Shokat,Michal Garncarz
2023-2024,2023-11-19,00:00,,Bradford Eagles Men,3,25 25 25 - -,Nottingham Rockets,0,16 23 19 - -,division_3,men,Hanson Academy,Michal Garncarz,Hamza Shokat
2023-2024,2023-11-19,00:00,,Bristol 2,1,22 25 14 23 -,Team South Wales,3,25 19 25 25 -,division_2,women,Avanti Gardens School,Rita Grimes,Richard Parkes
2023-2024,2023-11-19,00:00,,Bristol,0,17 16 17 - -,Wessex,3,25 25 25 - -,division_1,women,Avanti Gardens School,Richard Parkes,Rita Grimes
2023-2024,2023-11-19,00:00,,Chester,3,25 25 25 - -,Intervolley Manchester,0,20 21 21 - -,division_3,men,Moss Side Leisure Centre,Zining Tan,Boriss Bovkuns
2023-2024,2023-11-19,00:00,,Coventry and Warwick Riga 2,1,22 27 22 20 -,Black Country 2,3,25 25 25 25 -,division_3,men,Dudley Evolve,Fida Hussain,Bryan Machin
2023-2024,2023-11-19,00:00,,DARKSTAR Derbyshire,0,20 19 22 - -,Essex Rebels,3,25 25 25 - -,superleague,women,Derbyshire Volleyball Centre (Derby Moor),William Perugini,Phil Cobb
2023-2024,2023-11-19,00:00,,DARKSTAR Derbyshire,3,25 17 25 25 -,Hull Thunder,1,19 25 16 21 -,division_2,men,Derbyshire Volleyball Centre (Derby Moor),Phil Cobb,William Perugini
2023-2024,2023-11-19,00:00,,GNG Bedford,2,25 25 17 22 10,Northampton,3,20 23 25 25 15,division_3,men,Trinity Arts & Leisure,Aliaksandr Siarheyeu,Ben Hill
2023-2024,2023-11-19,00:00,,Herts,3,25 27 15 25 -,Oxford Eagles,1,16 25 25 19 -,division_2,women,Queens School,Ian Cheesbrough,Patrick Koroma
2023-2024,2023-11-19,00:00,,Hounslow,3,25 19 25 25 -,Cambridge,1,19 25 22 23 -,division_2,men,Lampton School,Anna Justkowska,Herman Prada
2023-2024,2023-11-19,00:00,,Leeds Gorse,0,18 18 14 - -,Cambridge ARU,3,25 25 25 - -,superleague,women,The Stephen Longfellow Academy,Simon Cowie,David Potter
2023-2024,2023-11-19,00:00,,Loughborough Students,2,26 25 25 23 13,Essex Trinity,3,24 23 27 25 15,division_2,women,Parkin Sports Centre,Bloo Sparrow,Chris Tsui
2023-2024,2023-11-19,00:00,,Loughborough Students,3,23 27 25 25 -,Everton Dugongs,1,25 25 15 21 -,division_2,men,Parkin Sports Centre,Chris Tsui,Bloo Sparrow
2023-2024,2023-11-19,00:00,,Manchester Marvels Marauders,3,23 25 17 25 15,Liverpool U18 Boys,2,25 23 25 19 9,division_3,men,St Edmund Arrowsmith Catholic High School,Alexia Borcoman,Rhys Kai Sweeney
2023-2024,2023-11-19,00:00,,Manchester Marvels Mystics,0,23 18 22 - -,Sheffield,3,25 25 25 - -,division_2,women,Dean Trust Ardwick,Abdul Salam Safadi,unknown
2023-2024,2023-11-19,00:00,,Manchester Marvels,0,23 17 20 - -,Cambridge ARU,3,25 25 25 - -,division_1,men,Dean Trust Ardwick,,Abdul Salam Safadi
2023-2024,2023-11-19,00:00,,Manchester Moss Side,1,25 24 20 15 -,Chester,3,21 26 25 25 -,division_3,men,Moss Side Leisure Centre,Boriss Bovkuns,Zining Tan
2023-2024,2023-11-19,00:00,,Manchester Moss Side,3,25 25 25 - -,Intervolley Manchester,0,23 12 21 - -,division_3,men,Moss Side Leisure Centre,Boriss Bovkuns,Zining Tan
2023-2024,2023-11-19,00:00,,Newcastle Staffs 2,3,22 25 25 25 -,Urmston Grammar 2,1,25 23 22 17 -,division_3,men,The Orme Academy,Florence Owen,Abigayle Gentle
2023-2024,2023-11-19,00:00,,Newcastle Staffs 2,3,25 25 25 - -,Manchester Marvels Mavericks,0,7 13 20 - -,division_3,men,The Orme Academy,Florence Owen,Abigayle Gentle
2023-2024,2023-11-19,00:00,,Newmarket,3,25 25 25 - -,Dartford Crossers,0,22 15 19 - -,division_2,men,Newmarket Leisure Centre,Stephen Watts,Pete Saunders
2023-2024,2023-11-19,00:00,,Northampton,3,26 25 25 - -,Coventry & Warwick Riga 2,0,24 22 21 - -,division_2,women,Moulton College,Federico De Feo,Dawid Blach
2023-2024,2023-11-19,00:00,,Nottingham Rockets,3,25 25 19 19 16,Sheffield 2,2,18 19 25 25 14,division_3,men,Hanson Academy,Michal Garncarz,Hamza Shokat
2023-2024,2023-11-19,00:00,,Richmond 2,3,25 23 25 20 15,Sussex Dolphins 1,2,20 25 20 25 8,division_2,women,Kingston College Arena,Giorgio Scatigna-Gianfagna,Menaf Al Nasir
2023-2024,2023-11-19,00:00,,Southampton,3,25 24 25 25 -,London Inter Crocs,1,23 26 23 21 -,division_1,women,Woodlands Community School,Martin Shakespeare,Alin-vasile Dinica
2023-2024,2023-11-19,00:00,,Tamworth Spartans,3,25 25 25 - -,Coventry and Warwick Riga,0,17 16 22 - -,division_1,men,Wilnecote Leisure Centre,Rose Sterling,Ian Wall
2023-2024,2023-11-19,00:00,,Tamworth Spartans,3,27 25 12 25 -,Everton Narwhals,1,25 21 25 22 -,division_2,women,Wilnecote Leisure Centre,Ian Wall,Rose Sterling
2023-2024,2023-11-19,00:00,,Team Sunderland,2,22 25 28 15 13,Essex Rebels,3,25 21 26 25 15,superleague,men,Sunderland University (Cityspace),unknown,unknown
2023-2024,2023-11-19,00:00,,Urmston Grammar 2,3,25 25 25 - -,Manchester Marvels Mavericks,0,15 16 22 - -,division_3,men,The Orme Academy,Abigayle Gentle,Florence Owen
2023-2024,2023-11-19,00:00,,Wigan Seahawks,3,25 25 25 - -,Liverpool U18 Boys,0,18 15 16 - -,division_3,men,St Edmund Arrowsmith Catholic High School,Rhys Kai Sweeney,Alexia Borcoman
2023-2024,2023-11-19,00:00,,Wigan Seahawks,3,25 25 25 - -,Manchester Marvels Marauders,0,16 16 23 - -,division_3,men,St Edmund Arrowsmith Catholic High School,Rhys Kai Sweeney,Alexia Borcoman
2023-2024,2023-11-19,00:00,,Wombourne 2,0,23 10 19 - -,Black Country 2,3,25 25 25 - -,division_3,men,Dudley Evolve,Bryan Machin,Fida Hussain
2023-2024,2023-11-19,00:00,,Wombourne 2,1,16 25 18 23 -,Coventry and Warwick Riga 2,3,25 11 25 25 -,division_3,men,Dudley Evolve,Bryan Machin,Fida Hussain
2023-2024,2023-11-22,00:00,,Portsmouth,3,25 25 25 - -,Lincoln Cannons,0,0 0 0 - -,shield,women,Priory Community Sports Centre,unknown,unknown
2023-2024,2023-11-25,00:00,,Ashcombe Dorking,1,15 21 25 21 -,Richmond 2,3,25 25 19 25 -,division_2,women,The Ashcombe Volleyball Centre,Sam Yip,Clive Cooper
2023-2024,2023-11-25,00:00,,Cambridge ARU,3,25 25 23 16 15,Black Country,2,19 19 25 25 13,division_1,men,North Cambridge Academy,Maya Stancheva,Bernardino Ossola
2023-2024,2023-11-25,00:00,,City of Bristol,0,14 15 14 - -,Exeter Storm,3,25 25 25 - -,division_2,men,Oasis Academy Brislington,Rita Grimes,Timothy Hebborn
2023-2024,2023-11-25,00:00,,Essex Blaze,3,25 25 25 - -,Tamworth Spartans,0,15 21 14 - -,division_1,men,St John Payne School,Dominik Biegajlo,Caterina Guarino
2023-2024,2023-11-25,00:00,,Essex Rebels,2,26 20 25 25 9,Team Sunderland,3,28 25 17 17 15,superleague,men,Essex Sport Arena,unknown,Giordano Marchi
2023-2024,2023-11-25,00:00,,Essex Rebels,3,25 21 25 25 -,Cambridge ARU,1,13 25 19 21 -,superleague,women,Essex Sport Arena,Giordano Marchi,Sebastian Widlarz
2023-2024,2023-11-25,00:00,,Essex Trinity,3,25 25 25 - -,Northampton,0,17 18 15 - -,division_2,women,St John Payne School,Dominik Biegajlo,Caterina Guarino
2023-2024,2023-11-25,00:00,,Everton Dugongs,0,11 20 20 - -,Lincoln Cannons,3,25 25 25 - -,division_2,men,Litherland High School,Bryan Youlden,Alexia Borcoman
2023-2024,2023-11-25,00:00,,Guildford International,0,18 17 17 - -,Wessex,3,25 25 25 - -,division_2,men,The Ashcombe Volleyball Centre,Richard Burbedge,Dr Zuzana Resetarova
2023-2024,2023-11-25,00:00,,Leicester Athena Phoenix,3,25 22 25 25 15,Dartford Chargers,2,20 25 27 12 7,division_1,women,New College Leicester,Bloo Sparrow,unknown
2023-2024,2023-11-25,00:00,,Liverpool,3,19 25 25 20 15,DARKSTAR Derbyshire,2,25 22 22 25 13,division_2,men,Holly Lodge Girl's College,Abdul Salam Safadi,Rhys Kai Sweeney
2023-2024,2023-11-25,00:00,,London Aces,3,25 25 25 - -,Manchester Marvels,0,18 20 22 - -,division_1,men,Lambeth Academy,Huaxi Liu,Herman Prada
2023-2024,2023-11-25,00:00,,London Baks,3,25 25 25 - -,MK City,0,14 18 15 - -,division_2,men,Castle Green Sport Centre,Mark Trelfa,unknown
2023-2024,2023-11-25,00:00,,Malory Eagles UEL,3,25 25 25 - -,Lionhearts Vinarius,0,20 15 15 - -,superleague,women,Ernest Bevin College,Ryszard Dabrowski,Anna Justkowska
2023-2024,2023-11-25,00:00,,Malory Eagles UEL,3,25 25 25 - -,Richmond Docklands,0,21 22 21 - -,superleague,men,Ernest Bevin College,Anna Justkowska,Ryszard Dabrowski
2023-2024,2023-11-25,00:00,,Manchester Liberators,1,14 25 22 24 -,The Miners Doncaster,3,25 22 25 26 -,division_3,women,Joseph Rowntree School,Simon Cowie,Diane Hollows
2023-2024,2023-11-25,00:00,,MK City,2,16 25 25 19 12,Bristol,3,25 23 20 25 15,division_1,women,Glebe Farm School,Patrick Koroma,Aliaksandr Siarheyeu
2023-2024,2023-11-25,00:00,,Norwich Spikers,0,20 14 21 - -,Herts,3,25 25 25 - -,division_2,women,UEA Norwich Sportspark,Richard Garnett,Eden Minnis
2023-2024,2023-11-25,00:00,,Norwich Spikers,3,25 25 25 - -,Wombourne,0,0 0 0 - -,division_2,men,Easton & Otley College,Richard Garnett,Eden Minnis
2023-2024,2023-11-25,00:00,,Richmond Bucks,1,25 18 23 22 -,Spelthorne Lions 1,3,11 25 25 25 -,division_2,men,Kingston College Arena,Gianni Sutton,Menaf Al Nasir
2023-2024,2023-11-25,00:00,,Stockport,3,25 25 25 - -,Richmond,0,0 0 0 - -,division_1,women,Life Leisure Brinnington Park,Lenny Barry,unknown
2023-2024,2023-11-25,00:00,,Team SideOut Polonia (London),3,25 25 35 - -,Coventry & Warwick Riga,0,14 19 33 - -,superleague,women,University of East London (Sports Dock),Carl Padayachee,Nick Heckford
2023-2024,2023-11-25,00:00,,Team South Wales,3,25 25 25 - -,Sussex Dolphins 1,0,17 13 21 - -,division_2,women,Eastern Community Campus,Su Brennand,Rhys Kerr
2023-2024,2023-11-25,00:00,,University of Nottingham Volleyball,3,21 27 25 25 -,Leeds Gorse,1,25 25 17 18 -,superleague,women,Jubilee Campus Sports Centre,Joseph Gore,Chris Tsui
2023-2024,2023-11-25,00:00,,University of Nottingham,3,27 25 17 25 15,Leeds Gorse,2,29 22 25 23 6,superleague,men,Jubilee Campus Sports Centre,Chris Tsui,Joseph Gore
2023-2024,2023-11-25,00:00,,Urmston Grammar Volleyball,0,15 16 19 - -,Tamworth Spartans,3,25 25 25 - -,division_2,women,Urmston Grammar School,Alexandre Louis Pujol,Zining Tan
2023-2024,2023-11-25,00:00,,Wessex,3,23 25 25 25 -,Everton Belugas,1,25 16 22 22 -,division_1,women,Parkstone Grammar School,Ludwik Kowalewski,Jacky Pang
2023-2024,2023-11-25,00:00,,Weymouth Beach,3,25 25 25 - -,Coventry and Warwick Riga,0,11 17 20 - -,division_1,men,Redlands Community Sports Hub,Richard Parkes,Alistair Mitchell
2023-2024,2023-11-25,00:00,,York Falcons,1,25 15 19 23 -,The Miners Doncaster,3,19 25 25 25 -,division_3,women,Joseph Rowntree School,Diane Hollows,Simon Cowie
2023-2024,2023-11-25,00:00,,York Falcons,3,25 25 25 - -,Manchester Liberators,0,19 21 19 - -,division_3,women,Joseph Rowntree School,Diane Hollows,Simon Cowie
2023-2024,2023-11-26,00:00,,Ashfield Vipers,0,24 19 18 - -,Lincoln Cannons,3,26 25 25 - -,division_3,women,Ashfield School,Chris Tsui,unknown
2023-2024,2023-11-26,00:00,,Ashfield Vipers,1,18 25 14 20 -,Darkstar Derbyshire 2,3,25 19 25 25 -,division_3,women,Ashfield School,Chris Tsui,unknown
2023-2024,2023-11-26,00:00,,Black Country 2,0,16 14 12 - -,Black Country,3,25 25 25 - -,division_3,women,Redhill School Sports Hall,Joseph Gore,unknown
2023-2024,2023-11-26,00:00,,Black Country 2,0,6 9 20 - -,Newcastle Staffs,3,25 25 25 - -,division_3,women,Redhill School Sports Hall,Joseph Gore,Stephannie Konya
2023-2024,2023-11-26,00:00,,Cambridge,3,25 25 25 - -,Sussex Dolphins,0,16 15 10 - -,division_3,women,Kingston College Arena,Hiroko Turner,Menaf Al Nasir
2023-2024,2023-11-26,00:00,,Essex Blaze,2,20 17 26 25 11,Black Country,3,25 25 24 12 15,division_1,men,St John Payne School,Dominik Biegajlo,Claudiu Florea
2023-2024,2023-11-26,00:00,,Hounslow,3,20 25 25 25 -,Newmarket,1,25 22 23 18 -,division_2,men,Lampton School,Fiona Cotterill,Tomasz Gierlach
2023-2024,2023-11-26,00:00,,Hull Thunder,3,25 25 23 25 -,Sheffield,1,20 21 25 17 -,division_2,men,Allam Arena Hull University Sports Centre,Diane Hollows,Stivan Kolev
2023-2024,2023-11-26,00:00,,Hull Thunder,3,25 25 25 - -,Liverpool,0,16 11 19 - -,division_3,women,Dean Trust Ardwick,Boriss Bovkuns,Bryan Youlden
2023-2024,2023-11-26,00:00,,IBB Polonia London,3,25 27 25 - -,Malory Eagles UEL,0,16 25 22 - -,superleague,men,Northolt High school,Stephen Smith,Huaxi Liu
2023-2024,2023-11-26,00:00,,Leeds Gorse W3,0,23 20 18 - -,Chester Amazons,3,25 25 25 - -,division_3,women,Moss Side Leisure Centre,Martin Mierzwa,unknown
2023-2024,2023-11-26,00:00,,Lincoln Cannons,1,25 17 18 21 -,Darkstar Derbyshire 2,3,23 25 25 25 -,division_3,women,Ashfield School,unknown,Chris Tsui
2023-2024,2023-11-26,00:00,,London Giants,3,25 25 25 - -,Manchester Marvels,0,19 17 20 - -,division_1,men,Caius House Youth Centre,Giordano Marchi,Giorgio Scatigna-Gianfagna
2023-2024,2023-11-26,00:00,,London Inter Crocs,3,25 18 25 22 15,Bristol,2,14 25 19 25 12,division_1,women,Haverstock School,Alexandru Calin,Anna Justkowska
2023-2024,2023-11-26,00:00,,Manchester Marvels Magic,1,11 21 25 22 -,Hull Thunder,3,25 25 17 25 -,division_3,women,Dean Trust Ardwick,Bryan Youlden,Boriss Bovkuns
2023-2024,2023-11-26,00:00,,Manchester Marvels Magic,1,25 25 13 12 -,Liverpool,3,23 27 25 25 -,division_3,women,Dean Trust Ardwick,Bryan Youlden,Boriss Bovkuns
2023-2024,2023-11-26,00:00,,Manchester Moss Side Jaguars,3,25 25 25 - -,Leeds Gorse W3,0,12 15 9 - -,division_3,women,Moss Side Leisure Centre,unknown,Martin Mierzwa
2023-2024,2023-11-26,00:00,,Manchester Moss Side Jaguars,3,29 25 22 25 -,Chester Amazons,1,27 20 25 19 -,division_3,women,Moss Side Leisure Centre,Martin Mierzwa,unknown
2023-2024,2023-11-26,00:00,,Newcastle Staffs,0,20 15 18 - -,Black Country,3,25 25 25 - -,division_3,women,Redhill School Sports Hall,Joseph Gore,unknown
2023-2024,2023-11-26,00:00,,Nottingham Rockets,2,24 25 25 22 13,Leicester Athena Nova,3,26 10 14 25 15,division_3,women,Dudley Evolve,Ian Wall,Bryan Machin
2023-2024,2023-11-26,00:00,,Nottingham Rockets,3,25 25 16 25 -,Black Country 2,1,21 23 25 20 -,division_3,men,Harvey Hadden Sports Complex,Joeslon Santy,Safoora Saffari
2023-2024,2023-11-26,00:00,,Onyx London,3,25 25 25 - -,Essex Ravens,0,14 17 15 - -,division_3,women,Tendring Technology College,Rob Sharman,Harriett Philp-Edwards
2023-2024,2023-11-26,00:00,,Plymouth,1,17 25 26 24 -,Plymouth UTV (Unity Through Volleyball),3,25 18 28 26 -,division_3,women,Woodlands Community School,Charles Duff,Ludwik Kowalewski
2023-2024,2023-11-26,00:00,,Richmond 2,3,25 25 25 - -,Cardiff Falcons,0,22 22 19 - -,division_2,women,Kingston College Arena,Ryszard Dabrowski,Rachel Kane
2023-2024,2023-11-26,00:00,,Richmond 3,0,13 6 6 - -,Cambridge,3,25 25 25 - -,division_3,women,Kingston College Arena,Menaf Al Nasir,Hiroko Turner
2023-2024,2023-11-26,00:00,,Richmond 3,1,25 11 20 20 -,Sussex Dolphins,3,22 25 25 25 -,division_3,women,Kingston College Arena,Menaf Al Nasir,Hiroko Turner
2023-2024,2023-11-26,00:00,,Southampton 2,3,25 25 25 - -,Plymouth,0,18 23 16 - -,division_3,women,Woodlands Community School,Ludwik Kowalewski,Charles Duff
2023-2024,2023-11-26,00:00,,Southampton 2,3,27 25 15 29 -,Plymouth UTV (Unity Through Volleyball),1,25 18 25 27 -,division_3,women,Woodlands Community School,Ludwik Kowalewski,Charles Duff
2023-2024,2023-11-26,00:00,,Southampton,0,26 20 17 - -,Everton Belugas,3,28 25 25 - -,division_1,women,Itchen College Sports Centre,Richard Burbedge,Alin-vasile Dinica
2023-2024,2023-11-26,00:00,,Team Sunderland,1,25 21 18 18 -,Stockport,3,21 25 25 25 -,superleague,men,Sunderland University (Cityspace),unknown,David Topacho
2023-2024,2023-11-26,00:00,,Tendring 1,0,10 12 9 - -,Onyx London,3,25 25 25 - -,division_3,women,Tendring Technology College,Rob Sharman,Harriett Philp-Edwards
2023-2024,2023-11-26,00:00,,Tendring 1,3,25 25 25 - -,Essex Ravens,0,20 22 18 - -,division_3,women,Tendring Technology College,Bradley Forsyth,Martin Holder
2023-2024,2023-11-26,00:00,,Wombourne,1,25 21 16 21 -,Nottingham Rockets,3,12 25 25 25 -,division_3,women,Dudley Evolve,Bryan Machin,Ian Wall
2023-2024,2023-11-26,00:00,,Wombourne,3,25 24 25 25 -,Leicester Athena Nova,1,12 26 16 13 -,division_3,women,Dudley Evolve,Bryan Machin,Ian Wall
2023-2024,2023-12-02,00:00,,Cambridge ARU,3,18 25 28 19 15,Coventry & Warwick Riga,2,25 20 26 25 12,superleague,women,North Cambridge Academy,Glynn Archibald,Natalie O'hare
2023-2024,2023-12-02,00:00,,Cambridge,1,25 18 11 20 -,MK City,3,20 25 25 25 -,shield,women,North Cambridge Academy,Glynn Archibald,Aliaksandr Siarheyeu
2023-2024,2023-12-02,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Marske Phoenix,0,14 16 20 - -,shield,men,Derbyshire Volleyball Centre (Derby Moor),Safoora Saffari,Hajar El Alouani
2023-2024,2023-12-02,00:00,,Everton Dugongs,1,21 19 25 23 -,Coventry and Warwick Riga,3,25 25 23 25 -,shield,men,Litherland High School,Matilda Siu,Zining Tan
2023-2024,2023-12-02,00:00,,Harrogate,0,0 0 0 - -,Wigan Seahawks,3,25 25 25 - -,shield,men,TBC,unknown,unknown
2023-2024,2023-12-02,00:00,,Harrogate,0,24 22 22 - -,Loughborough Students,3,26 25 25 - -,division_2,men,Rossett Sports Centre,Simon Cowie,David Lamb
2023-2024,2023-12-02,00:00,,Intervolley Manchester,3,19 25 25 25 -,Barnsley VC,1,25 17 15 19 -,shield,men,Y Club,Alexandre Louis Pujol,Vy Do
2023-2024,2023-12-02,00:00,,Leicester,3,16 22 25 25 15,Northampton,2,25 25 19 22 8,shield,men,Limehurst Academy,Gary Cross,unknown
2023-2024,2023-12-02,00:00,,London Aces,2,25 21 25 22 13,Exeter Storm,3,21 25 19 25 15,shield,men,Lambeth Academy,unknown,Fiona Cotterill
2023-2024,2023-12-02,00:00,,London Bears,0,20 23 15 - -,Spelthorne Lions,3,25 25 25 - -,shield,men,St. James School,Robin Bachor,Anh Phung
2023-2024,2023-12-02,00:00,,Malory Eagles UEL,2,17 15 25 29 13,Durham Palatinates,3,25 25 21 27 15,superleague,women,Ernest Bevin College,Anna Justkowska,Katarina Cepinova
2023-2024,2023-12-02,00:00,,Malory Eagles UEL,3,21 29 25 25 15,Durham Palatinates,2,25 31 23 20 13,superleague,men,Ernest Bevin College,Katarina Cepinova,Anna Justkowska
